model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
openchat/openchat_3.5,True,no_answers,221,en_in,0.6378562450408936,"[0.009455446153879166, 0.0010058297775685787, 0.2418437898159027, 0.01749386079609394, 0.09234482049942017]","Caramel

---

Transcript",True,1,False,0,"Speaker0: Uh, normally we have this
Speaker0: uh it is two
Speaker0: of words. Okay? I'm telling you the second word. I'm giving you a clue for that. Okay?
Speaker0: Um,
Speaker0: it's like
Speaker0: uh the normally use it in uh
Speaker0: cakes or anything, any kind of cakes or anything, this is used.
Speaker0: Uh, it's made by a sugar.
Speaker0: If we,
Speaker0: if we keep on stirring the sugar, we get this.
Speaker1: If it's starting with the sweets, sweet caramel.
Speaker0: Yes.
Speaker0: Okay.
Speaker0: And if, this is the second word. Okay?
Speaker0: And the first word is normally on cakes
Speaker0: we get something to see very decorative and very attractive. What is it?",Creme caramel,"['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.5167675614356995,"[0.14494934678077698, 0.26469069719314575, 0.07352978736162186, 6.132608541520312e-05, 1.3115727597323712e-06]","Solar System

---

Transcript:",True,1,False,0,"Speaker1: Ah,
Speaker1: next is, ok.
Speaker1: ah,
Speaker1: Where are we living normally?
Speaker0: Though we are living on earth.
Speaker1: Ok, the other name for earth?
Speaker1: The other name for earth?
Speaker0: You are regarding, you are asking regarding to the solar system.
Speaker1: Yes.",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.4695926904678345,"[0.03274001553654671, 2.147512077499414e-06, 0.23983916640281677, 0.017986798658967018, 0.23983916640281677]","school uniform

---

Transcript:",True,1,False,0,"Speaker1: Okay,
Speaker1: Normally
Speaker1: when we are small okay
Speaker1: We go somewhere right
Speaker1: to complete our education. This is the first part of our education.
Speaker0: okay
Speaker1: at from five years
Speaker1: we start going somewhere. Where is it?
Speaker1: To an education institute right.
Speaker1: What is that we called?
Speaker0: school
Speaker1: okay
Speaker1: In school, what is more important for us?
Speaker1: There is a dress code right.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.9053905010223389,"[9.422178663953673e-06, 0.01707548275589943, 1.2615237210411578e-06, 0.07507546991109848, 0.0024478647392243147]","Bluetooth

---

Transcript:",True,1,False,0,"Speaker1: Ok, I got this phone, Ok?
Speaker1: uh, sorry I got this word.
Speaker1: Ok generally uh, we
Speaker1: we
Speaker1: talk
Speaker1: on this. We connected to our laptops or this thing.
Speaker1: to to talk. What you say?
Speaker0: Ear phone?
Speaker1: Yeah, one more thing?
Speaker1: What is the other word for small, small?",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.9343523979187012,"[0.0008626212365925312, 0.04192133620381355, 0.0008050304604694247, 0.02204647846519947, 1.210250411531888e-05]","Steve Jobs

---

Transcript",True,1,True,1,"Speaker0: Ok, this guy is very famous, Ok? He is one of the you know
Speaker0: uh,
Speaker0: How to tell him?
Speaker0: He is very famous way, you know uh,
Speaker0: It's a um,
Speaker0: one
Speaker0: kind of a
Speaker1: He is very famous.
Speaker0: Yeah, he created one thing
Speaker1: Hmm
Speaker0: one type of operation system.
Speaker1: hmm,
Speaker0: Which is not, which is similar to android only.
Speaker1: Like Apple?
Speaker0: Yeah, yeah who is a
Speaker0: one
Speaker1: founder CEO?
Speaker0: Yeah, yeah, yeah",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.9671902656555176,"[2.8021847811032785e-06, 0.0001770431554177776, 0.0005328207043930888, 0.0004471051215659827, 0.03164989873766899]","Sex and the City

---

In",True,1,True,1,"Speaker1: Okay.
Speaker1: Okay this is a name of a movie okay?
Speaker0: hmm,
Speaker1: it's ah,
Speaker1: Okay, it's four words.
Speaker0: Okay.
Speaker1: Easy,
Speaker0: hmm,
Speaker1: first one is very important to everyone.
Speaker1: Like if they going if they get you know married or something
Speaker0: Okay, is it a kind of a webseries?
Speaker1: No, it's a movie.
Speaker1: Very famous movie okay?
Speaker1: Okay, ah I will okay four words,
Speaker1: first word is very ah this thing it is a you know it's related to our hormones,
Speaker0: hmm.
Speaker1: Okay?
Speaker1: Can you guess it related to me finally?
Speaker0: okay, sex?
Speaker1: Yeah.
Speaker1: It's first one,
Speaker0: it's",Sex and the City,"['Series', 'Women', 'New York', 'Moms', 'Relationships']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.7072115540504456,"[0.035402875393629074, 4.242449449520791e-06, 1.5753294064779766e-05, 0.01420335378497839, 0.24316218495368958]","digest

---

Transcript: """,True,1,False,0,"Speaker1: Okay, next this thing
Speaker0: Okay, If we eat something
Speaker1: hh.
Speaker0: but what do we do
Speaker1: like which you and then we",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.8818895816802979,"[2.9176413590903394e-05, 6.431328984035645e-06, 0.01967117004096508, 0.06491737067699432, 0.03348630294203758]","Moon

---

Transcript: """,True,1,True,1,"Speaker1: Okay this is very you know one of the planet
Speaker1: almost a planet.
Speaker0: hmm,
Speaker1: You can see the everyday
Speaker0: hm
Speaker1: after sun's.",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.9686211347579956,"[0.010175635106861591, 0.0013088546693325043, 0.0018479111604392529, 0.0009184560622088611, 0.01712796278297901]","Taj Mahal

---

Trans",True,1,True,1,"Speaker1: Uh,
Speaker1: It's a very famous
Speaker1: the place
Speaker1: a
Speaker0: Okay.
Speaker1: Where
Speaker1: what did Sha Jahan build for Mumtaz? Yes.",Taj Mahal,"['Tourist Site', 'Agra', 'Landmark', 'Religious', 'Ivory-White']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.2215607762336731,"[1.9400340534048155e-05, 0.009115788154304028, 0.025505222380161285, 0.7437885403633118, 1.0214255780738313e-05]","Zoo

---

Transcript:",False,0,False,0,"Speaker0: Ah,
Speaker0: It's a
Speaker0: place
Speaker0: where we can see different type of things
Speaker0: let where where
Speaker1: Exhibition?
Speaker0: No,
Speaker0: we have wells connection of dingoes Right?
Speaker1: Yeah, yeah, yeah it's",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.2074175626039505,"[4.1486495319986716e-05, 1.024493667500792e-05, 0.51100754737854, 0.2725285291671753, 0.008994595147669315]","throttle

---

Transcript",False,0,False,0,"Speaker1: hmm when we go on a bike we will raise the accelerator right?
Speaker0: hmm
Speaker1: ah what does that called?
Speaker0: Its for speed?
Speaker1: yes
Speaker0: Okay, speed.
Speaker1: ah what does we when its dark we will turn on?
Speaker0: ah light
Speaker1: yeah there is a middle word which is like
Speaker0: Okay, is it related to some
Speaker1: yes
Speaker0: this physics or something?",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.5875933766365051,"[0.3348920941352844, 0.033534638583660126, 0.006004164461046457, 0.03404143080115318, 0.003934349864721298]","Arabian Sea

---

Transcript",True,1,False,0,"Speaker1: yes.
Speaker1: hh
Speaker1: it's a kind of
Speaker1: watery place.
Speaker0: Okay, is it in India?
Speaker1: no.
Speaker1: ah,
Speaker0: some mission some
Speaker1: It's beside India, yes like that.
Speaker0: Okay, West Bengal.
Speaker1: HH.
Speaker0: Mediterranean Sea?
Speaker1: No,
Speaker0: am.
Speaker0: Indian Ocean?
Speaker1: no.",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.6832227110862732,"[0.0016988618299365044, 0.01324372086673975, 0.3010014295578003, 0.0002939374535344541, 0.0005393123719841242]","Pixels

---

Transcript:",True,1,True,1,"Speaker0: Ok change the question
Speaker1: uh
Speaker0: um um this is this word belongs to the images
Speaker0: uh
Speaker1: images?.
Speaker0: yes
Speaker0: the in
Speaker1: any format or something
Speaker0: no no no in images there is we have some small small kind of thing
Speaker1: yeah yeah um
Speaker1: small small dots
Speaker0: yes
Speaker1: uh",Pixel,"['Screen', 'Dot', 'Square', 'Color', 'Video']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.16113610565662384,"[0.0012335942592471838, 0.7581340074539185, 0.07949025928974152, 3.539325689416728e-06, 2.4594125989096938e-06]","research

---

Transcript: """,False,0,True,1,"Speaker0: ah, ah, like If we want to know about something what do we do?",Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.8324013948440552,"[0.003540866309776902, 2.838883301592432e-05, 2.9148264957257197e-07, 0.00016078262706287205, 0.16386829316616058]","Bass Guitar

---

In this",True,1,True,1,"Speaker0: Ok, It's a
Speaker0: type of a thing, ah
Speaker1: Ok.
Speaker0: uh, use to play.
Speaker0: like, like harmony,
Speaker1: playing
Speaker1: Ok, some instrument uh, like tabla
Speaker0: Hmm,
Speaker0: hmm
Speaker1: or guiter.
Speaker0: Yes, but there is type of guitars, right?
Speaker1: Ok, Guitar, the word guitar is present?
Speaker0: Yes, guitar is present, there is another word in front of it but it is a type of a guitar.
Speaker1: Ok.
Speaker1: Uh,
Speaker0: Do you know it?
Speaker1: Yeah!
Speaker1: Like is it you know soft music or like a jazz, bass or something?
Speaker0: Yes,
Speaker0: Yes, the second word which you have",Bass Guitar,"['Instrument', 'Strings', 'Low', 'Pitch', 'Electric']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.968239426612854,"[0.022056978195905685, 0.0004381402977742255, 0.004763005767017603, 1.9629547409749648e-07, 0.004502237308770418]","Divorce

---

Transcript",True,1,True,1,"Speaker0: Okay.
Speaker0: If
Speaker0: uh uh husband and wife getting so much of quarrel between each other
Speaker0: then what do
Speaker1: What they do?
Speaker0: Yes.
Speaker1: Um, they go for police station or something.
Speaker0: Uh um.
Speaker1: Court.
Speaker0: Yes, the court thing.",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.004103047773241997,"[0.9250718951225281, 0.02050316147506237, 0.032928913831710815, 3.882106102537364e-05, 0.01735413819551468]","mosquitoes

---

Trans",False,0,False,0,"Speaker1: Okay.
Speaker1: It's a type of
Speaker1: what do we can say
Speaker1: there are small insects right which will come in night
Speaker0: Okay, um
Speaker0: mosquitoes
Speaker1: yeah what do they
Speaker1: find to us uh yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.2999153137207031,"[0.011408296413719654, 0.08598899096250534, 0.16642794013023376, 0.4137469530105591, 0.022512471303343773]","Mask

---

Transcript: """,False,0,True,1,"Speaker0: The  word is like when we are having this corona time, What the people are uses?",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.8895862102508545,"[0.0002622728643473238, 0.013863375410437584, 0.00976083055138588, 0.08652426302433014, 3.0659643925901037e-06]","Flashlight

---

Transcript:",True,1,False,0,"Speaker1: Next, uh if the power is gone
Speaker1: then what will be use in your phone?
Speaker1: Power is off.
Speaker0: Charging
Speaker1: No no no
Speaker0: Then?
Speaker1: If you are if you trying to find something.
Speaker0: Google search
Speaker1: No no no if the power is off,
Speaker1: power
Speaker1: then we are searching for something and we are using our phone.
Speaker1: Like we are searching for something more in a
Speaker1: We are searching for something item,
Speaker1: So we are using our phone
Speaker1: to search it.
Speaker0: You mean the specifications in phone right?
Speaker1: Yes yes
Speaker0: Ok
Speaker0: Mobile data
Speaker1: No no
Speaker0: No
Speaker0: Wi-fi
Speaker1: No no we are looking for something
Speaker1: bright",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.5217816829681396,"[0.006037403829395771, 0.317612886428833, 3.0203416827134788e-05, 0.12246270477771759, 0.032075099647045135]","Superman

---

Transcript:",True,1,False,0,"Speaker0: Next it comes like some kind of movie
Speaker0: It is a on character.
Speaker1: Ok
Speaker0: Like super
Speaker0: what is
Speaker1: Spiderman?
Speaker0: No no not Spiderman
Speaker1: Ironman?
Speaker0: No no no
Speaker0: Some kind of character, he is very strong.
Speaker1: Wonder woman?
Speaker0: No
Speaker0: He is the men",Thor,"['Norse', 'Superhero', 'American', 'Marvel', 'Film']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.3765202760696411,"[0.028467968106269836, 0.011144670657813549, 0.5664405822753906, 0.017425378784537315, 1.080878632819804e-06]","Beyonce

---

Transcript:",False,0,False,0,"Speaker0: Next one is the word like
Speaker0: It is also some kind of name, the persons name, right.
Speaker0: Uh, where
Speaker0: It is like
Speaker0: gender is opposite to men.
Speaker0: and
Speaker0: She is
Speaker0: intrested in music.
Speaker1: Ok.
Speaker1: You said she is a female. right?
Speaker0: Hmm
Speaker1: Uhh
Speaker1: Selena Gomez?
Speaker0: No No
Speaker1: Uh
Speaker1: What is that?
Speaker0: Like
Speaker0: It is very popular name, uh.
Speaker0: She is a woman.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.611603319644928,"[8.371532749151811e-05, 0.1320275366306305, 0.024708250537514687, 8.886600699042901e-05, 0.23148825764656067]","Java

---

Transcript: """,True,1,False,0,"Speaker1: Ah, this very a common thing which we have learned in like ah,
Speaker1: CSE clearing.
Speaker1: This is kind of, some kind of ah
Speaker0: Is it a subject?
Speaker1: Yes, it is a subject.
Speaker0: Operating system?
Speaker1: Yes, some kind of like that only.
Speaker0: Ah, C++?
Speaker1: No, no
Speaker0: Java?
Speaker1: Some kind of a
Speaker1: word in it.
Speaker0: Word in the sense?
Speaker1: Ah, what will use in the Java?",Javascript,"['Language', 'Computer', 'Coding', 'Code', 'Technology']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.8162966370582581,"[0.018839268013834953, 0.14271411299705505, 0.009158473461866379, 1.4830982308922103e-07, 0.012991410680115223]","Pharmacy

---

Transcript",True,1,True,1,"Speaker0: In Saudi Arabia.
Speaker0: Okay.
Speaker0: Yep.
Speaker0: Uh, here is another word um,
Speaker0: um, What we call medical shop uh, for another name.
Speaker0: Yeah.",Pharmacy,"['Doctor', 'Medicine', 'Prescription', 'Turn', 'Vaccine']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.99272620677948,"[0.0015867516631260514, 0.0017989512998610735, 0.00048654788406565785, 0.0033924253657460213, 9.19855938263936e-06]","Rayleigh

---

In this",True,1,False,0,"Speaker1: Okay, I will try to explain this word, one word but
Speaker1: two words like,
Speaker1: the person,
Speaker1: ah,
Speaker1: what we call a line in mathematics?
Speaker1: line , line.
Speaker0: ray
Speaker1: Okay um okay that is the first part of the word, and I'm going to explain the second,
Speaker1: ah,
Speaker0: It's a name of a person?
Speaker1: Yes.
Speaker1: Okay, but he is from not from India,
Speaker1: Okay, first one is ray, ah I'm going to explain what,
Speaker1: um,
Speaker0: second one is?
Speaker1: I'm trying to explain that only second one.
Speaker0: and it is related to?
Speaker1: ah like we can ah,
Speaker1: heard his name in like physics.
Speaker1: not I guess he is the celebrity but he is not a scientist.
Speaker1: But ah  the second part of the name we came mostly we will listen in physics.
Speaker0: like ah can you say his name?
Speaker1: ah like,
Speaker0: ah,
Speaker1: ah now you can comment the both the words,
Speaker1: yeah.",Ray Charles,"['Blind', 'Singer', 'Jazz', 'Piano', 'American']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.816897988319397,"[0.0016355474945157766, 0.0012279488146305084, 0.001184614491648972, 0.1663055419921875, 0.012748345732688904]","Nurse

---

Transcript:",True,1,False,0,"Speaker0: This is a profession
Speaker0: Uh
Speaker0: But related to not the
Speaker0: Uhm
Speaker1: Doctor
Speaker0: Uh, a doctor.
Speaker0: Uh
Speaker1: I shall should a name different doctors?
Speaker0: Uhn. Uh in in doctor like Cardiologist, like neurologist.
Speaker0: In that we can
Speaker1: Right, yes.
Speaker0: Uh,
Speaker0: In that we can see but he is related to our
Speaker0: Uh",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.5952081680297852,"[0.30008119344711304, 0.09236057847738266, 0.012006356380879879, 0.000341203180141747, 2.53711846198712e-06]","pyramid

---

Transcript",True,1,True,1,"Speaker1: for skip
Speaker1: Okay this is the
Speaker1: monument
Speaker1: in the world, where we can
Speaker1: see this is a mummy in mummy film.
Speaker0: Egypt?
Speaker1: okay place is
Speaker1: is that, but what we see in that?",Pyramid,"['Egypt', 'Ancient', 'Giza', 'Triangular', 'Structure']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.13523352146148682,"[0.1347091943025589, 0.0037405143957585096, 0.6029344201087952, 0.12281586974859238, 0.0005664916825480759]","breakfast

---

Transcript: """,False,0,False,0,"Speaker1: Uh, this is the common food we eat in the morning
Speaker1: like foreign people will eat.",Sandwich,"['Bread', 'Meat', 'Vegetables', 'Burger', 'Stacked']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.9088879823684692,"[0.07655627280473709, 0.00648949621245265, 7.824478416296188e-06, 0.007409014739096165, 0.0006494724657386541]","Fisherman

---

Transcript:",True,1,False,0,"Speaker0: Uh,
Speaker0: What you call if we,
Speaker0: what will be there in the water?
Speaker1: Fishes,
Speaker0: Who will catch that?",Fisherman,"['Fish', 'Rod', 'Hook', 'Bait', 'Worm']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.9754546880722046,"[0.009010573849081993, 0.0030667081009596586, 0.0032174456864595413, 0.006589869037270546, 0.0026607278268784285]","Vacation

---

Transcript",True,1,False,0,"Speaker1: Okay.
Speaker1: After school what we expect in summers?
Speaker0: Holidays, holiday.
Speaker1: That second word and the first word will be like uh, if we go to the
Speaker1: what you call, if we use electricity for a month and what we get?",Billie Holiday,"['Jazz', 'Singer', 'Swing', 'Vocal', 'Scat']",False
openchat/openchat_3.5,True,no_answers,221,en_in,0.0013101669028401375,"[0.0004480227653402835, 0.3675055503845215, 0.04190671443939209, 0.02793305367231369, 0.5608965754508972]","Boat

---

Transcript:",False,0,False,0,"Speaker1: Here what we can see in the rivers?
Speaker0: Ha.
Speaker1: Not exactly in the river.
Speaker0: Okay.
Speaker0: Boat,",Ship,"['Water', 'Boat', 'Sea', 'Ocean', 'Vessel']",False
