model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.4279973804950714,"[0.007047169376164675, 2.7921905143557524e-07, 1.1142076800751965e-05, 0.00011632120731519535, 0.5648277997970581]","Engagement Ring.

---

Trans",False,0,False,0,"Speaker0: Yeah this is a what we call,
Speaker0: ah,
Speaker0: example ah,
Speaker0: what if for suppose
Speaker0: you, you have a ring right?
Speaker1: Yes, yes.
Speaker0: You have a ring on your finger or anything?
Speaker0: what is it made up of?
Speaker1: gold.
Speaker1: ah silver,
Speaker0: Yeah what,
Speaker0: gold ah what we as called actually?
Speaker1: hmm,",Metal,"['Iron', 'Hard', 'Material', 'Dense', 'Manufactured']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.4307749569416046,"[0.08543567359447479, 0.4502860903739929, 0.03339757025241852, 6.999209290370345e-05, 3.562563506420702e-05]","Research

---

Transcript: """,False,0,True,1,Speaker1: What do Scientist book? Scientist,Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.18292368948459625,"[0.0065672812052071095, 0.055832136422395706, 0.005260473117232323, 0.7491338849067688, 0.00028257956728339195]","Coroner

---

Transcript",False,0,False,0,"Speaker1: Ah, normally
Speaker1: If there is any
Speaker1: murder, anything happened, Ok?
Speaker1: What they do the next day?
Speaker1: If the night
Speaker1: If last night we had some murder scene there? Ok?
Speaker1: The next day who comes to check? Or do what?
Speaker0: So,",Investigate,"['Crime', 'Police', 'Clue', 'Detective', 'Solve']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.002279209904372692,"[1.9072827853960916e-05, 0.37723854184150696, 0.0002036078949458897, 5.569409768213518e-05, 0.6202037930488586]","""Eyes""

---

Trans",False,0,False,0,"Speaker1: uh
Speaker1: ok
Speaker1: um
Speaker1: It is something related to
Speaker1: uh
Speaker1: ok uh if you want to read or anything, we need something right?
Speaker1: uh we can't read without the help of that what is that?",Light,"['Dark', 'Bright', 'See', 'Sun', 'Bulb']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.43526458740234375,"[0.0029831251595169306, 0.0006460375152528286, 0.5177301168441772, 0.014141884632408619, 0.02923419512808323]","Icing.

---

Transcript",False,0,False,0,"Speaker0: Uh, normally we have this
Speaker0: uh it is two
Speaker0: of words. Okay? I'm telling you the second word. I'm giving you a clue for that. Okay?
Speaker0: Um,
Speaker0: it's like
Speaker0: uh the normally use it in uh
Speaker0: cakes or anything, any kind of cakes or anything, this is used.
Speaker0: Uh, it's made by a sugar.
Speaker0: If we,
Speaker0: if we keep on stirring the sugar, we get this.
Speaker1: If it's starting with the sweets, sweet caramel.
Speaker0: Yes.
Speaker0: Okay.
Speaker0: And if, this is the second word. Okay?
Speaker0: And the first word is normally on cakes
Speaker0: we get something to see very decorative and very attractive. What is it?",Creme caramel,"['Milk', 'Mould', 'Dessert', 'Egg', 'Syrup']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.36205151677131653,"[0.4283878207206726, 0.18743331730365753, 0.022127121686935425, 1.6355980392290803e-07, 9.639086862023305e-09]","Planet

---

Transcript:",False,0,True,1,"Speaker1: Ah,
Speaker1: next is, ok.
Speaker1: ah,
Speaker1: Where are we living normally?
Speaker0: Though we are living on earth.
Speaker1: Ok, the other name for earth?
Speaker1: The other name for earth?
Speaker0: You are regarding, you are asking regarding to the solar system.
Speaker1: Yes.",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.17276868224143982,"[0.004046033136546612, 5.398420910296409e-08, 0.4112889766693115, 0.0006072833202779293, 0.4112889766693115]","School

---

Transcript: """,False,0,False,0,"Speaker1: Okay,
Speaker1: Normally
Speaker1: when we are small okay
Speaker1: We go somewhere right
Speaker1: to complete our education. This is the first part of our education.
Speaker0: okay
Speaker1: at from five years
Speaker1: we start going somewhere. Where is it?
Speaker1: To an education institute right.
Speaker1: What is that we called?
Speaker0: school
Speaker1: okay
Speaker1: In school, what is more important for us?
Speaker1: There is a dress code right.",School uniform,"['Garment', 'Children', 'School', 'Clothing', 'School']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9741384387016296,"[9.112158494417599e-08, 0.009644926525652409, 6.884557279818182e-08, 0.01606832630932331, 0.0001481681683799252]","Bluetooth

---

Transcript:",True,1,False,0,"Speaker1: Ok, I got this phone, Ok?
Speaker1: uh, sorry I got this word.
Speaker1: Ok generally uh, we
Speaker1: we
Speaker1: talk
Speaker1: on this. We connected to our laptops or this thing.
Speaker1: to to talk. What you say?
Speaker0: Ear phone?
Speaker1: Yeah, one more thing?
Speaker1: What is the other word for small, small?",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9986692667007446,"[1.3351751476875506e-05, 0.0007979655638337135, 3.7331315979827195e-05, 0.00048210506793111563, 1.4740246800926116e-09]","Bill Gates

---

Transcript",True,1,False,0,"Speaker0: Ok, this guy is very famous, Ok? He is one of the you know
Speaker0: uh,
Speaker0: How to tell him?
Speaker0: He is very famous way, you know uh,
Speaker0: It's a um,
Speaker0: one
Speaker0: kind of a
Speaker1: He is very famous.
Speaker0: Yeah, he created one thing
Speaker1: Hmm
Speaker0: one type of operation system.
Speaker1: hmm,
Speaker0: Which is not, which is similar to android only.
Speaker1: Like Apple?
Speaker0: Yeah, yeah who is a
Speaker0: one
Speaker1: founder CEO?
Speaker0: Yeah, yeah, yeah",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9911087155342102,"[2.270470105258937e-07, 0.00025356808328069746, 3.174905577907339e-05, 9.834606316871941e-05, 0.00850741472095251]","Bride

---

Transcript:",True,1,False,0,"Speaker1: Okay.
Speaker1: Okay this is a name of a movie okay?
Speaker0: hmm,
Speaker1: it's ah,
Speaker1: Okay, it's four words.
Speaker0: Okay.
Speaker1: Easy,
Speaker0: hmm,
Speaker1: first one is very important to everyone.
Speaker1: Like if they going if they get you know married or something
Speaker0: Okay, is it a kind of a webseries?
Speaker1: No, it's a movie.
Speaker1: Very famous movie okay?
Speaker1: Okay, ah I will okay four words,
Speaker1: first word is very ah this thing it is a you know it's related to our hormones,
Speaker0: hmm.
Speaker1: Okay?
Speaker1: Can you guess it related to me finally?
Speaker0: okay, sex?
Speaker1: Yeah.
Speaker1: It's first one,
Speaker0: it's",Sex and the City,"['Series', 'Women', 'New York', 'Moms', 'Relationships']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.6460927724838257,"[0.05146919563412666, 2.9715106393268798e-06, 7.891133463999722e-06, 0.07436797767877579, 0.22805918753147125]","Eat

---

Transcript:",True,1,False,0,"Speaker1: Okay, next this thing
Speaker0: Okay, If we eat something
Speaker1: hh.
Speaker0: but what do we do
Speaker1: like which you and then we",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9624685645103455,"[1.8870210851673619e-06, 7.3271792189189e-08, 0.036161597818136215, 0.001297983224503696, 6.988774111960083e-05]","Moon

---

Transcript: """,True,1,True,1,"Speaker1: Okay this is very you know one of the planet
Speaker1: almost a planet.
Speaker0: hmm,
Speaker1: You can see the everyday
Speaker0: hm
Speaker1: after sun's.",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9938632249832153,"[0.001804096158593893, 0.00023592438083142042, 0.00020295502326916903, 0.00011233313125558197, 0.0037814846727997065]","Taj Mahal

---

Trans",True,1,True,1,"Speaker1: Uh,
Speaker1: It's a very famous
Speaker1: the place
Speaker1: a
Speaker0: Okay.
Speaker1: Where
Speaker1: what did Sha Jahan build for Mumtaz? Yes.",Taj Mahal,"['Tourist Site', 'Agra', 'Landmark', 'Religious', 'Ivory-White']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.6879287958145142,"[9.656673682911787e-07, 0.0016228966414928436, 0.009839099831879139, 0.3006080985069275, 3.501885714740638e-08]","Museum.

---

Transcript:",True,1,True,1,"Speaker0: Ah,
Speaker0: It's a
Speaker0: place
Speaker0: where we can see different type of things
Speaker0: let where where
Speaker1: Exhibition?
Speaker0: No,
Speaker0: we have wells connection of dingoes Right?
Speaker1: Yeah, yeah, yeah it's",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.09331348538398743,"[3.0431634513661265e-05, 1.1336555871821474e-06, 0.13245974481105804, 0.7725708484649658, 0.0016243536956608295]","Throttle

---

Transcript",False,0,False,0,"Speaker1: hmm when we go on a bike we will raise the accelerator right?
Speaker0: hmm
Speaker1: ah what does that called?
Speaker0: Its for speed?
Speaker1: yes
Speaker0: Okay, speed.
Speaker1: ah what does we when its dark we will turn on?
Speaker0: ah light
Speaker1: yeah there is a middle word which is like
Speaker0: Okay, is it related to some
Speaker1: yes
Speaker0: this physics or something?",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.5583184957504272,"[0.40428146719932556, 0.015584484674036503, 0.0063280584290623665, 0.014467621222138405, 0.0010199079988524318]","Red Sea

---

Transcript:",True,1,False,0,"Speaker1: yes.
Speaker1: hh
Speaker1: it's a kind of
Speaker1: watery place.
Speaker0: Okay, is it in India?
Speaker1: no.
Speaker1: ah,
Speaker0: some mission some
Speaker1: It's beside India, yes like that.
Speaker0: Okay, West Bengal.
Speaker1: HH.
Speaker0: Mediterranean Sea?
Speaker1: No,
Speaker0: am.
Speaker0: Indian Ocean?
Speaker1: no.",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9966848492622375,"[2.792677378238295e-06, 0.000997429247945547, 0.002313523553311825, 4.79507150430436e-07, 9.436424761588569e-07]",Pixels.,True,1,True,1,"Speaker0: Ok change the question
Speaker1: uh
Speaker0: um um this is this word belongs to the images
Speaker0: uh
Speaker1: images?.
Speaker0: yes
Speaker0: the in
Speaker1: any format or something
Speaker0: no no no in images there is we have some small small kind of thing
Speaker1: yeah yeah um
Speaker1: small small dots
Speaker0: yes
Speaker1: uh",Pixel,"['Screen', 'Dot', 'Square', 'Color', 'Video']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.13006018102169037,"[6.803216820117086e-05, 0.7949649691581726, 0.07490647584199905, 9.860448813014955e-08, 2.6256239493704925e-07]","Research

Transcript: ""Speaker1",False,0,True,1,"Speaker0: ah, ah, like If we want to know about something what do we do?",Research,"['Paper', 'Investigate', 'Undertake', 'Document', 'Report']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.6590770483016968,"[0.0026332498528063297, 1.224095512952772e-06, 5.834680738558973e-09, 4.5960728130012285e-06, 0.338283896446228]","Acoustic Guitar.

---",True,1,False,0,"Speaker0: Ok, It's a
Speaker0: type of a thing, ah
Speaker1: Ok.
Speaker0: uh, use to play.
Speaker0: like, like harmony,
Speaker1: playing
Speaker1: Ok, some instrument uh, like tabla
Speaker0: Hmm,
Speaker0: hmm
Speaker1: or guiter.
Speaker0: Yes, but there is type of guitars, right?
Speaker1: Ok, Guitar, the word guitar is present?
Speaker0: Yes, guitar is present, there is another word in front of it but it is a type of a guitar.
Speaker1: Ok.
Speaker1: Uh,
Speaker0: Do you know it?
Speaker1: Yeah!
Speaker1: Like is it you know soft music or like a jazz, bass or something?
Speaker0: Yes,
Speaker0: Yes, the second word which you have",Bass Guitar,"['Instrument', 'Strings', 'Low', 'Pitch', 'Electric']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9905694127082825,"[0.006872447207570076, 2.2077934772823937e-05, 0.0005082110874354839, 3.742780529947254e-10, 0.0020277926232665777]","Divorce.

---

Trans",True,1,True,1,"Speaker0: Okay.
Speaker0: If
Speaker0: uh uh husband and wife getting so much of quarrel between each other
Speaker0: then what do
Speaker1: What they do?
Speaker0: Yes.
Speaker1: Um, they go for police station or something.
Speaker0: Uh um.
Speaker1: Court.
Speaker0: Yes, the court thing.",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.003832019865512848,"[0.9355507493019104, 0.01854163594543934, 0.036872319877147675, 1.9392441572563257e-06, 0.005201333202421665]","Bedbugs.

---

Trans",False,0,False,0,"Speaker1: Okay.
Speaker1: It's a type of
Speaker1: what do we can say
Speaker1: there are small insects right which will come in night
Speaker0: Okay, um
Speaker0: mosquitoes
Speaker1: yeah what do they
Speaker1: find to us uh yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.15037161111831665,"[0.009001919068396091, 0.039853595197200775, 0.5205466151237488, 0.27168577909469604, 0.008540436625480652]","Zoom

---

Transcript:",False,0,False,0,"Speaker0: The  word is like when we are having this corona time, What the people are uses?",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9932690262794495,"[1.9564055037335493e-05, 0.002475823275744915, 0.0016885934164747596, 0.002546941628679633, 3.453237340522719e-08]",Flashlight.,True,1,False,0,"Speaker1: Next, uh if the power is gone
Speaker1: then what will be use in your phone?
Speaker1: Power is off.
Speaker0: Charging
Speaker1: No no no
Speaker0: Then?
Speaker1: If you are if you trying to find something.
Speaker0: Google search
Speaker1: No no no if the power is off,
Speaker1: power
Speaker1: then we are searching for something and we are using our phone.
Speaker1: Like we are searching for something more in a
Speaker1: We are searching for something item,
Speaker1: So we are using our phone
Speaker1: to search it.
Speaker0: You mean the specifications in phone right?
Speaker1: Yes yes
Speaker0: Ok
Speaker0: Mobile data
Speaker1: No no
Speaker0: No
Speaker0: Wi-fi
Speaker1: No no we are looking for something
Speaker1: bright",Flashlight,"['Light', 'Portable', 'Bulb', 'Battery', 'Hand']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.20225468277931213,"[0.004508285783231258, 0.6247857213020325, 2.665000693014008e-06, 0.13780160248279572, 0.03064698539674282]","Superman

---

Transcript:",False,0,False,0,"Speaker0: Next it comes like some kind of movie
Speaker0: It is a on character.
Speaker1: Ok
Speaker0: Like super
Speaker0: what is
Speaker1: Spiderman?
Speaker0: No no not Spiderman
Speaker1: Ironman?
Speaker0: No no no
Speaker0: Some kind of character, he is very strong.
Speaker1: Wonder woman?
Speaker0: No
Speaker0: He is the men",Thor,"['Norse', 'Superhero', 'American', 'Marvel', 'Film']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.41807788610458374,"[0.013373032212257385, 0.010743544436991215, 0.5246084928512573, 0.03319644182920456, 5.735329295930569e-07]","Andrea Bocelli

---

Trans",False,0,False,0,"Speaker0: Next one is the word like
Speaker0: It is also some kind of name, the persons name, right.
Speaker0: Uh, where
Speaker0: It is like
Speaker0: gender is opposite to men.
Speaker0: and
Speaker0: She is
Speaker0: intrested in music.
Speaker1: Ok.
Speaker1: You said she is a female. right?
Speaker0: Hmm
Speaker1: Uhh
Speaker1: Selena Gomez?
Speaker0: No No
Speaker1: Uh
Speaker1: What is that?
Speaker0: Like
Speaker0: It is very popular name, uh.
Speaker0: She is a woman.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.7073523998260498,"[5.3069114073878154e-05, 0.062334127724170685, 0.016721783205866814, 3.112452759523876e-05, 0.21350742876529694]","""Class""

---

Transcript",True,1,False,0,"Speaker1: Ah, this very a common thing which we have learned in like ah,
Speaker1: CSE clearing.
Speaker1: This is kind of, some kind of ah
Speaker0: Is it a subject?
Speaker1: Yes, it is a subject.
Speaker0: Operating system?
Speaker1: Yes, some kind of like that only.
Speaker0: Ah, C++?
Speaker1: No, no
Speaker0: Java?
Speaker1: Some kind of a
Speaker1: word in it.
Speaker0: Word in the sense?
Speaker1: Ah, what will use in the Java?",Javascript,"['Language', 'Computer', 'Coding', 'Code', 'Technology']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9660615921020508,"[0.0005951070925220847, 0.030092697590589523, 0.0015247240662574768, 3.4984004582128136e-10, 0.0017259157029911876]","Pharmacy

---

Transcript",True,1,True,1,"Speaker0: In Saudi Arabia.
Speaker0: Okay.
Speaker0: Yep.
Speaker0: Uh, here is another word um,
Speaker0: um, What we call medical shop uh, for another name.
Speaker0: Yeah.",Pharmacy,"['Doctor', 'Medicine', 'Prescription', 'Turn', 'Vaccine']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9644345045089722,"[0.000829483789857477, 0.03125268593430519, 0.0027328142896294594, 0.0007375556160695851, 1.2845961464336142e-05]","Coulomb

---

Transcript",True,1,False,0,"Speaker1: Okay, I will try to explain this word, one word but
Speaker1: two words like,
Speaker1: the person,
Speaker1: ah,
Speaker1: what we call a line in mathematics?
Speaker1: line , line.
Speaker0: ray
Speaker1: Okay um okay that is the first part of the word, and I'm going to explain the second,
Speaker1: ah,
Speaker0: It's a name of a person?
Speaker1: Yes.
Speaker1: Okay, but he is from not from India,
Speaker1: Okay, first one is ray, ah I'm going to explain what,
Speaker1: um,
Speaker0: second one is?
Speaker1: I'm trying to explain that only second one.
Speaker0: and it is related to?
Speaker1: ah like we can ah,
Speaker1: heard his name in like physics.
Speaker1: not I guess he is the celebrity but he is not a scientist.
Speaker1: But ah  the second part of the name we came mostly we will listen in physics.
Speaker0: like ah can you say his name?
Speaker1: ah like,
Speaker0: ah,
Speaker1: ah now you can comment the both the words,
Speaker1: yeah.",Ray Charles,"['Blind', 'Singer', 'Jazz', 'Piano', 'American']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9731590747833252,"[0.000169164763065055, 0.0001022183132590726, 0.00010520942305447534, 0.02503194659948349, 0.0014323861105367541]",Surgeon.,True,1,False,0,"Speaker0: This is a profession
Speaker0: Uh
Speaker0: But related to not the
Speaker0: Uhm
Speaker1: Doctor
Speaker0: Uh, a doctor.
Speaker0: Uh
Speaker1: I shall should a name different doctors?
Speaker0: Uhn. Uh in in doctor like Cardiologist, like neurologist.
Speaker0: In that we can
Speaker1: Right, yes.
Speaker0: Uh,
Speaker0: In that we can see but he is related to our
Speaker0: Uh",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9334077835083008,"[0.047889016568660736, 0.01814091205596924, 0.0005408162251114845, 2.1500789443962276e-05, 9.787653354464965e-09]","Pyramid

---

Transcript",True,1,True,1,"Speaker1: for skip
Speaker1: Okay this is the
Speaker1: monument
Speaker1: in the world, where we can
Speaker1: see this is a mummy in mummy film.
Speaker0: Egypt?
Speaker1: okay place is
Speaker1: is that, but what we see in that?",Pyramid,"['Egypt', 'Ancient', 'Giza', 'Triangular', 'Structure']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.10450795292854309,"[0.019031532108783722, 0.0001934065658133477, 0.8463348746299744, 0.029303984716534615, 0.0006282050162553787]","Oatmeal

---

Trans",False,0,False,0,"Speaker1: Uh, this is the common food we eat in the morning
Speaker1: like foreign people will eat.",Sandwich,"['Bread', 'Meat', 'Vegetables', 'Burger', 'Stacked']"
HuggingFaceH4/zephyr-7b-beta,True,no_answers,221,en_in,0.9921720623970032,"[0.005474856123328209, 0.0010850800899788737, 1.2285181583138183e-07, 0.0012604206567630172, 7.50816980144009e-06]","Fisherman.

---

Transcript",True,1,False,0,"Speaker0: Uh,
Speaker0: What you call if we,
Speaker0: what will be there in the water?
Speaker1: Fishes,
Speaker0: Who will catch that?",Fisherman,"['Fish', 'Rod', 'Hook', 'Bait', 'Worm']"
